"";"Ano";"Codigo_Estacao";"Precipitacao_na_count";"Precipitacao_total_count";"Precipitacao_percentage_na";"Temperatura_minima_na_count";"Temperatura_minima_total_count";"Temperatura_minima_percentage_na";"Temperatura_maxima_na_count";"Temperatura_maxima_total_count";"Temperatura_maxima_percentage_na";"Nome";"Latitude";"Longitude";"Altitude";"Situacao";"Data Inicial";"Data Final";"Periodicidade da Medicao";"Tipo";"id"
"498";2023;"A328";53;365;14,52;49;365;13,42;49;365;13,42;"SURUBIM";"-7.83972221";"-35.80111111";421,44;"Operante";2008-03-08;2024-05-31;"Diaria";"Automatica";"-7.83972221 -35.80111111 2023"
"499";2023;"A329";0;365;0;0;365;0;0;365;0;"CABROBO";"-8.50388888";"-39.31527777";342,74;"Operante";2007-09-03;2024-05-31;"Diaria";"Automatica";"-8.50388888 -39.31527777 2023"
"500";2023;"A341";180;365;49,32;128;365;35,07;128;365;35,07;"CARUARU";"-8.36527777";"-36.02833332";852;"Operante";2007-11-20;2024-05-31;"Diaria";"Automatica";"-8.36527777 -36.02833332 2023"
"501";2023;"A349";0;365;0;0;365;0;0;365;0;"IBIMIRIM";"-8.50944444";"-37.71166666";434,23;"Pane";2008-10-13;2024-05-31;"Diaria";"Automatica";"-8.50944444 -37.71166666 2023"
"502";2023;"A350";61;365;16,71;61;365;16,71;61;365;16,71;"SERRA TALHADA";"-7.95416666";"-38.29499999";499,02;"Operante";2008-07-08;2024-05-31;"Diaria";"Automatica";"-7.95416666 -38.29499999 2023"
"503";2023;"A351";0;365;0;0;365;0;0;365;0;"FLORESTA";"-8.59888888";"-38.58416666";327,42;"Operante";2008-09-14;2024-05-31;"Diaria";"Automatica";"-8.59888888 -38.58416666 2023"
"504";2023;"A357";139;365;38,08;0;365;0;0;365;0;"PALMARES";"-8.66666666";"-35.56805554";164,01;"Operante";2008-09-03;2024-05-31;"Diaria";"Automatica";"-8.66666666 -35.56805554 2023"
"505";2023;"A366";169;365;46,3;170;365;46,58;170;365;46,58;"OURICURI";"-7.88583333";"-40.10277777";457,85;"Operante";2010-08-10;2024-05-31;"Diaria";"Automatica";"-7.88583333 -40.10277777 2023"
"506";2023;"A370";42;365;11,51;0;365;0;0;365;0;"SALGUEIRO";"-8.05805555";"-39.0961111";447;"Operante";2017-09-14;2024-05-31;"Diaria";"Automatica";"-8.05805555 -39.0961111 2023"
"507";2024;"82753";42;152;27,63;42;152;27,63;42;152;27,63;"OURICURI";"-7.87944443";"-40.09194444";462,01;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.87944443 -40.09194444 2024"
"508";2024;"82781";152;152;100;152;152;100;152;152;100;"NAZARE DA MATA";"-7.73";"-35.25";87;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.73 -35.25 2024"
"509";2024;"82797";0;152;0;0;152;0;0;152;0;"SURUBIM";"-7.839628";"-35.801056";421,44;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.839628 -35.801056 2024"
"510";2024;"82799";152;152;100;152;152;100;152;152;100;"GOIANA";"-7.55";"-34.98";11;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.55 -34.98 2024"
"511";2024;"82886";38;152;25;38;152;25;38;152;25;"CABROBO";"-8.50388888";"-39.31527777";342,78;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.50388888 -39.31527777 2024"
"512";2024;"82890";2;152;1,32;3;152;1,97;3;152;1,97;"ARCO VERDE";"-8.4336111";"-37.05527777";683,91;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.4336111 -37.05527777 2024"
"513";2024;"82897";152;152;100;152;152;100;152;152;100;"TAPACURA";"-8.17";"-35.18";102;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.17 -35.18 2024"
"514";2024;"82898";152;152;100;152;152;100;152;152;100;"OLINDA";"-8.02";"-34.85";55;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.02 -34.85 2024"
"515";2024;"82983";5;152;3,29;7;152;4,61;7;152;4,61;"PETROLINA";"-9.3886111";"-40.52333332";372,54;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-9.3886111 -40.52333332 2024"
"516";2024;"A307";87;152;57,24;74;152;48,68;74;152;48,68;"PETROLINA";"-9.38833333";"-40.52333332";372,72;"Operante";2003-02-20;2024-05-31;"Diaria";"Automatica";"-9.38833333 -40.52333332 2024"
"517";2024;"A309";29;152;19,08;24;152;15,79;24;152;15,79;"ARCO VERDE";"-8.4336111";"-37.05555555";683,95;"Operante";2004-11-19;2024-05-31;"Diaria";"Automatica";"-8.4336111 -37.05555555 2024"
"518";2024;"A322";152;152;100;0;152;0;0;152;0;"GARANHUNS";"-8.91083333";"-36.49333333";827,78;"Operante";2007-07-07;2024-05-31;"Diaria";"Automatica";"-8.91083333 -36.49333333 2024"
"519";2024;"A328";105;152;69,08;104;152;68,42;104;152;68,42;"SURUBIM";"-7.83972221";"-35.80111111";421,44;"Operante";2008-03-08;2024-05-31;"Diaria";"Automatica";"-7.83972221 -35.80111111 2024"
"520";2024;"A329";0;152;0;0;152;0;0;152;0;"CABROBO";"-8.50388888";"-39.31527777";342,74;"Operante";2007-09-03;2024-05-31;"Diaria";"Automatica";"-8.50388888 -39.31527777 2024"
"521";2024;"A341";121;152;79,61;17;152;11,18;17;152;11,18;"CARUARU";"-8.36527777";"-36.02833332";852;"Operante";2007-11-20;2024-05-31;"Diaria";"Automatica";"-8.36527777 -36.02833332 2024"
"522";2024;"A349";29;152;19,08;28;152;18,42;28;152;18,42;"IBIMIRIM";"-8.50944444";"-37.71166666";434,23;"Pane";2008-10-13;2024-05-31;"Diaria";"Automatica";"-8.50944444 -37.71166666 2024"
"523";2024;"A350";0;152;0;0;152;0;0;152;0;"SERRA TALHADA";"-7.95416666";"-38.29499999";499,02;"Operante";2008-07-08;2024-05-31;"Diaria";"Automatica";"-7.95416666 -38.29499999 2024"
"524";2024;"A351";0;152;0;0;152;0;0;152;0;"FLORESTA";"-8.59888888";"-38.58416666";327,42;"Operante";2008-09-14;2024-05-31;"Diaria";"Automatica";"-8.59888888 -38.58416666 2024"
"525";2024;"A357";61;152;40,13;0;152;0;0;152;0;"PALMARES";"-8.66666666";"-35.56805554";164,01;"Operante";2008-09-03;2024-05-31;"Diaria";"Automatica";"-8.66666666 -35.56805554 2024"
"526";2024;"A366";0;152;0;0;152;0;0;152;0;"OURICURI";"-7.88583333";"-40.10277777";457,85;"Operante";2010-08-10;2024-05-31;"Diaria";"Automatica";"-7.88583333 -40.10277777 2024"
"527";2024;"A370";16;152;10,53;0;152;0;0;152;0;"SALGUEIRO";"-8.05805555";"-39.0961111";447;"Operante";2017-09-14;2024-05-31;"Diaria";"Automatica";"-8.05805555 -39.0961111 2024"
